Ad name,Text,By Day,Cost,CPC (destination),CPM,Impressions,Clicks (destination),CTR (destination),Reach,"Cost per 1,000 people reached",Video views at 25%,Video views at 50%,Conversions,Repeat Impact
¿ya te pagaron y se te acabo el dinero?,A todos nos gusta gastar! Pero la salud financiera es muy importante también ;) 💛 Únete al blog de Beloz para consultar más consejos financieros. ,2025-04-27,0.7073704824639487,0.9904430260812616,0.9631803008190609,0.34873163866073725,0.16568047337278108,0.006366288984046135,0.3322983278049447,0.9608554897656129,0.01959773078906653,0.025612778848801983,0.4166666666666667,0.36234551569359164
conoce beloz,No Text,2025-04-05,0.7084991988606018,0.9934719234259305,0.942215899847153,0.22305186438214053,0.24161735700197243,0.014515077907458804,0.19832438532298327,0.9341326504112837,0.021402784940691078,0.030937299182961533,0.26960784313725494,0.2495444942444765
labial y comida,"Beloz, tu mejor aliado financiero. ¡Solicita tu primer crédito de $750.°° con 0% de interés! #Beloz #finanzas",2024-11-10,0.7091614740964928,0.9950900150876708,0.9573164493926845,0.29984736052650707,0.32051282051282054,0.014323490524459824,0.3021851383237014,0.9571440905908968,0.21347528180947473,0.2719177453410447,0.3382352941176471,0.2909518826386558
necesitas dinero hoy?,¿Necesitas dinero hoy? Resuelve hoy mismo ,2025-04-23,0.7105964037742567,0.9916865332066129,0.9219143873611899,0.16444755743803563,0.1883629191321499,0.015348145767206315,0.1544506377594638,0.915812799290018,0.04030059677300524,0.052786192967961075,0.18627450980392157,0.1736791254500102
labial y comida,"Beloz, tu mejor aliado financiero. ¡Solicita tu primer crédito de $750.°° con 0% de interés! #Beloz #finanzas",2024-10-03,0.7113939825529643,0.9953426584355708,0.9607409248666674,0.32298776901881227,0.3353057199211046,0.013911051102655158,0.31886605341449237,0.9597452729617765,0.26129079790761073,0.3371890204718626,0.4509803921568628,0.3217123751982676
labial y comida,"Beloz, tu mejor aliado financiero. ¡Solicita tu primer crédito de $750.°° con 0% de interés! #Beloz #finanzas",2024-08-25,0.7125120170909738,0.9937156897143784,0.9487146792312227,0.2474345335245181,0.24753451676528604,0.0134052552873316,0.24190404541257735,0.9468944426978724,0.155124143520224,0.19269255485173964,0.3088235294117647,0.2494260272079294
ugc 2,Puedes confiar en Beloz 💕 #beloz #prestamosconfiables ,2024-09-18,0.714516645896386,0.9948978397064255,0.945144376331585,0.22994376788227597,0.30276134122287973,0.017643171173241916,0.20862428615395137,0.9387320098688718,0.06096662491711486,0.07133021206279261,0.3627450980392157,0.25203572439302097
zocalo beloz,En nuestra era ✨creativa Beloz✨! #tendencias #periódico #prestamos #marketingexperiencial #marca  #creativo #FuturoBrillante #ConstruyeTuFuturo #ViveTusSueños #IdeasQueValen #ImpulsaTusSueños #CambioPositivo #HazQueOcurra #MexicanosConFuerza #SinFronteras #PotenciaTuVida #HazLoPosible #MexicanosAlGrito #MéxicoEmprende #MotivaciónDiaria #Inspiración,2024-08-28,0.7163290012462169,0.9943402928243125,0.9275885853532214,0.17368521908059492,0.2712031558185405,0.020922889641267293,0.15550388127073145,0.9180603735324006,0.1306638178737199,0.10437895896447259,0.3382352941176471,0.19297161398174287
conoce beloz,No Text,2025-04-03,0.7191347694498842,0.9913909204453034,0.9352333468084342,0.1920217792079927,0.1765285996055227,0.01231849150092898,0.18194439694969736,0.9307826035851315,0.017976865836587346,0.025979987147709535,0.18627450980392157,0.20080491769831704
ad name2025-06-11 14:05:27,Pediste un préstamos pero estás en buró?  #finanzaspersonales #burodecredito #buro #prestamos #finanzas #ahorrointeligente #ConBelozTodoMejor ,2025-06-22,0.7211322770162008,0.9958979473448137,0.9477982990957364,0.2358643292783655,0.36785009861932944,0.020898114687508493,0.23577608316520193,0.9471518124107955,0.033780299123259416,0.04801248508216285,0.3921568627450981,0.2312779302492415
ugc 2,Puedes confiar en Beloz 💕 #beloz #prestamosconfiables ,2024-09-23,0.7214954602100765,0.9946194613174082,0.9398641074858666,0.20488049849012469,0.2800788954635109,0.01831785345717227,0.18578121259788669,0.9328048237284737,0.04969424592941871,0.061690994216469286,0.3627450980392157,0.2246940588781172
labial y comida,"Beloz, tu mejor aliado financiero. ¡Solicita tu primer crédito de $750.°° con 0% de interés! #Beloz #finanzas",2024-08-18,0.7226419797044685,0.9935517692838496,0.9613819293480462,0.3154483041159795,0.232741617357002,0.009886680211977025,0.30760865848237184,0.9599014573097219,0.19859279451852946,0.23198384283484808,0.24019607843137256,0.3189742070935429
labial y comida,"Beloz, tu mejor aliado financiero. ¡Solicita tu primer crédito de $750.°° con 0% de interés! #Beloz #finanzas",2024-08-02,0.7237137261883567,0.994913079984665,0.9601878600480406,0.3049882051315937,0.29388560157790933,0.012912171237921826,0.29520910987244814,0.9583484127406738,0.18599425329698668,0.23372808225465894,0.3235294117647059,0.31114866954936454
